Latitude: 68.251  Longitude: -149.092
X & Y on Lambert Conformal Conic: -2056575.6 3456818.31
Tile: 14236
Elevation: 1588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2014,204,74951.16,10.08,196.97,0.00,6.45,1.28,669.94
2014,205,74254.40,5.26,137.70,0.00,-0.14,-3.28,479.42
2014,206,73577.12,6.30,67.95,0.00,-3.33,-4.75,429.40
2014,207,72916.49,0.00,243.37,0.00,0.16,-4.29,444.53
2014,208,72270.27,0.00,296.52,0.00,6.32,-0.07,607.53
2014,209,71636.68,0.00,228.62,0.00,5.49,1.22,667.00
2014,210,71014.24,0.00,223.11,0.00,4.08,-0.01,610.37
2014,211,70401.74,0.00,335.80,0.00,13.04,2.94,754.39
2014,212,69798.16,4.23,211.75,0.00,12.20,5.74,918.07
2014,213,69202.63,14.39,125.84,0.00,8.36,5.18,882.81
2014,214,68614.44,8.66,113.69,0.00,5.96,3.13,764.63
2014,215,68032.93,0.00,216.23,0.00,7.74,3.48,783.85
2014,216,67457.57,0.00,160.21,0.00,6.00,3.02,758.41
2014,217,66887.87,0.00,269.73,0.00,9.28,3.37,777.58
2014,218,66323.42,0.00,199.53,0.00,9.70,5.73,917.10
2014,219,65763.83,11.49,128.80,0.00,6.45,3.18,767.06
2014,220,65208.78,0.00,274.60,0.00,10.12,3.91,808.11
2014,221,64657.96,0.00,224.94,0.00,9.16,4.54,844.11
2014,222,64111.12,0.00,264.23,0.00,10.53,4.55,845.14
2014,223,63568.01,0.00,269.49,0.00,10.98,4.61,848.50
2014,224,63028.41,0.00,262.39,0.00,11.42,5.15,881.23
2014,225,62492.12,0.00,196.80,0.00,9.51,5.29,889.65
2014,226,61958.96,0.00,118.51,0.00,9.16,6.76,984.98
2014,227,61428.76,5.30,166.50,0.00,12.04,6.91,995.10
2014,228,60901.36,9.28,55.27,0.00,7.99,6.57,972.08
2014,229,60376.61,0.00,167.26,0.00,9.30,5.75,918.51
2014,230,59854.39,2.87,26.50,0.00,5.97,5.65,912.28
2014,231,59334.57,0.00,118.72,0.00,7.89,5.48,901.36
2014,232,58817.02,0.00,148.32,0.00,8.70,5.60,909.17
2014,233,58301.64,9.65,49.94,0.00,4.38,3.14,764.99
2014,234,57788.32,5.38,25.96,0.00,4.02,3.71,796.30
2014,235,57276.97,0.00,29.27,0.00,3.71,3.71,796.28
2014,236,56767.48,0.00,92.51,0.00,5.56,3.71,796.44
2014,237,56259.76,0.00,232.26,0.00,8.46,2.84,749.16
2014,238,55753.74,5.85,114.40,0.00,6.30,3.04,759.56
2014,239,55249.33,6.24,29.57,0.00,3.39,2.84,749.18
2014,240,54746.43,21.36,117.47,0.00,4.00,0.65,640.16
2014,241,54244.99,13.27,218.96,13.27,0.12,-6.95,362.84
2014,242,53744.92,0.00,181.88,13.27,-3.55,-6.93,363.33
2014,243,53246.16,0.00,47.83,12.77,-4.17,-4.82,427.18
2014,244,52748.62,13.69,148.05,12.57,-1.63,-5.52,404.87
2014,245,52252.24,2.44,139.54,15.01,-4.00,-7.64,344.14
2014,246,51756.96,0.00,82.72,15.01,-7.82,-9.29,302.29
2014,247,51262.71,0.00,152.10,15.01,-5.69,-8.59,319.59
2014,248,50769.42,0.00,236.03,15.01,-5.30,-10.48,275.21
2014,249,50277.03,2.50,212.40,17.51,2.52,-6.69,370.14
2014,250,49785.48,0.00,143.94,15.50,1.77,-1.21,559.13
2014,251,49294.70,0.00,154.80,12.56,4.33,1.01,656.87
2014,252,48804.65,0.00,160.45,9.55,4.68,1.17,664.54
2014,253,48315.25,0.00,116.95,5.55,6.04,3.53,786.32
2014,254,47826.44,0.00,48.78,1.72,4.01,3.11,763.24
2014,255,47338.18,0.00,172.17,0.00,7.10,2.42,726.67
2014,256,46850.39,0.00,131.70,0.00,7.14,3.73,797.84
2014,257,46363.03,0.00,118.24,0.00,8.00,4.92,867.28
2014,258,45876.04,5.71,136.49,0.00,9.65,3.68,794.72
2014,259,45389.36,6.48,49.10,0.00,5.91,4.22,825.48
2014,260,44902.93,0.00,93.04,0.00,5.25,2.71,742.02
2014,261,44416.69,0.00,117.94,0.00,3.54,0.19,619.01
2014,262,43930.60,0.00,102.67,0.00,2.44,-0.49,589.49
2014,263,43444.59,6.66,111.56,0.00,-0.92,-5.72,398.66
2014,264,42958.60,3.39,55.36,3.39,-6.62,-8.52,321.30
2014,265,42472.59,3.16,136.97,6.55,-5.32,-11.52,253.22
2014,266,41986.50,8.16,106.96,14.71,-5.04,-9.39,300.07
2014,267,41500.27,0.00,62.77,14.71,-9.25,-10.98,264.56
2014,268,41013.84,0.00,80.54,14.71,-5.56,-7.90,337.09
2014,269,40527.15,0.00,121.14,14.71,-7.11,-10.94,265.36
2014,270,40040.16,0.00,64.20,14.71,-4.53,-6.50,375.72
2014,271,39552.81,0.00,49.32,13.88,-2.54,-4.03,453.25
2014,272,39065.03,2.73,45.66,16.61,-5.95,-7.86,338.17
2014,273,38576.76,0.00,117.12,16.61,-5.62,-9.81,290.25
2014,274,38087.96,4.16,64.60,20.77,-6.06,-9.08,307.35
2014,275,37598.57,0.00,139.22,20.77,-5.34,-11.36,256.54
2014,276,37108.51,3.09,56.30,23.86,-11.20,-13.99,207.29
2014,277,36617.75,0.00,26.54,23.86,-13.88,-14.69,195.62
2014,278,36126.20,0.00,14.57,23.86,-13.67,-13.67,212.84
2014,279,35633.82,0.00,14.16,23.86,-15.74,-15.74,179.41
2014,280,35140.53,0.00,13.62,23.86,-14.70,-14.70,195.53
2014,281,34646.29,2.57,9.87,26.43,-15.71,-15.71,179.80
2014,282,34151.01,0.00,83.01,26.43,-12.78,-16.41,169.55
2014,283,33654.64,0.00,23.35,26.43,-15.66,-16.52,168.06
2014,284,33157.11,6.75,74.10,33.18,-10.87,-16.32,170.81
2014,285,32658.35,3.66,76.67,36.84,-7.86,-14.33,201.49
2014,286,32158.29,2.45,76.60,39.29,-5.82,-13.49,215.98
2014,287,31656.86,0.00,85.11,39.29,-4.87,-10.33,278.61
2014,288,31153.98,0.00,52.69,39.29,-5.99,-9.03,308.61
2014,289,30649.57,0.00,61.57,39.29,-8.38,-12.27,238.34
2014,290,30143.56,0.00,51.72,39.29,-7.71,-11.07,262.49
2014,291,29635.86,0.00,61.76,39.29,-10.18,-14.71,195.35
2014,292,29126.38,0.00,55.75,39.29,-8.32,-12.60,232.13
2014,293,28615.04,0.00,40.22,39.29,-7.65,-10.72,269.97
2014,294,28101.74,0.00,44.27,39.29,-8.18,-11.97,244.33
2014,295,27586.37,0.00,22.93,39.29,-10.52,-12.39,236.11
2014,296,27068.84,0.00,20.17,39.29,-9.51,-11.24,259.10
2014,297,26549.03,0.00,47.12,39.29,-10.12,-15.44,183.86
2014,298,26026.82,0.00,49.86,39.29,-9.83,-16.83,163.76
2014,299,25502.10,0.00,9.29,39.29,-10.73,-11.60,251.73
2014,300,24974.71,0.00,18.98,39.29,-9.45,-11.76,248.41
2014,301,24444.53,0.00,25.88,39.29,-6.73,-10.33,278.59
2014,302,23911.38,0.00,26.63,39.29,-9.20,-13.29,219.40
2014,303,23375.12,0.00,9.02,39.29,-15.83,-17.17,159.08
2014,304,22835.54,0.00,22.56,39.29,-19.68,-23.87,88.82
2014,305,22292.45,0.00,25.54,39.29,-16.79,-22.66,98.90
2014,306,21745.64,0.00,23.73,39.29,-12.18,-18.64,140.37
2014,307,21194.85,0.00,20.79,39.29,-10.46,-17.14,159.47
2014,308,20639.83,0.00,20.36,39.29,-10.29,-18.54,141.58
2014,309,20080.27,0.00,18.44,39.29,-10.66,-19.49,130.53
2014,310,19515.85,0.00,11.50,39.29,-14.67,-19.51,130.29
2014,311,18946.19,0.00,13.87,39.29,-6.32,-15.96,176.05
2014,312,18370.86,0.00,11.02,39.29,-4.01,-11.52,253.30
2014,313,17789.40,0.00,8.86,39.29,-1.65,-9.25,303.28
2014,314,17201.25,0.00,5.72,39.29,-2.77,-8.02,334.08
2014,315,16605.78,0.00,5.43,39.15,0.59,-5.67,400.23
2014,316,16002.25,0.00,3.79,37.88,2.07,-2.96,491.21
2014,317,15389.81,0.00,3.18,36.24,4.08,-2.10,523.62
2014,318,14767.44,0.00,2.48,35.27,3.55,-3.69,464.90
2014,319,14133.92,0.00,2.18,35.03,1.49,-5.44,407.34
2014,320,13487.80,0.00,1.95,35.03,-1.28,-8.09,332.21
2014,321,12827.27,0.00,1.11,35.03,-2.92,-7.92,336.57
2014,322,12150.11,0.00,0.69,35.03,-0.09,-8.02,334.12
2014,323,11453.48,0.00,0.47,35.03,0.15,-6.35,379.97
2014,324,10733.74,0.00,0.60,35.03,-3.29,-10.89,266.35
2014,325,9986.02,0.00,0.56,35.03,-11.37,-17.83,150.47
2014,326,9203.67,0.00,0.29,35.03,-18.07,-21.72,107.51
2014,327,8377.16,0.00,0.32,35.03,-12.92,-19.96,125.32
2014,328,7492.08,0.00,0.21,35.03,-10.76,-16.88,163.00
2014,329,6524.84,0.00,0.17,35.03,-14.06,-19.84,126.67
2014,330,5431.98,0.00,0.15,35.03,-12.71,-21.28,111.75
2014,331,4114.92,0.00,0.07,35.03,-9.35,-17.49,154.83
2014,332,2203.34,0.00,0.02,35.03,-9.28,-16.86,163.25
2014,333,0.00,0.00,0.00,35.03,-13.57,-18.26,145.06
2014,334,0.00,2.50,0.00,37.53,-12.82,-17.89,149.72
2014,335,0.00,0.00,0.00,37.53,-12.46,-18.13,146.58
2014,336,0.00,0.00,0.00,37.53,-12.83,-18.75,139.13
2014,337,0.00,0.00,0.00,37.53,-12.67,-17.31,157.24
2014,338,0.00,0.00,0.00,37.53,-12.48,-16.90,162.77
2014,339,0.00,0.00,0.00,37.53,-15.13,-20.20,122.69
2014,340,0.00,0.00,0.00,37.53,-15.91,-22.61,99.31
2014,341,0.00,0.00,0.00,37.53,-14.80,-24.15,86.56
2014,342,0.00,0.00,0.00,37.53,-16.92,-28.34,58.96
2014,343,0.00,0.00,0.00,37.53,-17.53,-25.01,80.11
2014,344,0.00,0.00,0.00,37.53,-19.45,-25.00,80.21
2014,345,0.00,1.86,0.00,39.39,-22.69,-24.04,87.42
2014,346,0.00,2.63,0.00,42.03,-22.90,-25.10,79.45
2014,347,0.00,0.00,0.00,42.03,-15.49,-22.78,97.88
2014,348,0.00,3.58,0.00,45.61,-11.79,-21.44,110.15
2014,349,0.00,0.00,0.00,45.61,-14.24,-19.38,131.78
2014,350,0.00,0.00,0.00,45.61,-13.04,-17.45,155.37
2014,351,0.00,0.00,0.00,45.61,-11.23,-18.70,139.69
2014,352,0.00,0.00,0.00,45.61,-11.50,-16.61,166.72
2014,353,0.00,0.00,0.00,45.61,-10.76,-18.15,146.33
2014,354,0.00,0.00,0.00,45.61,-10.68,-19.39,131.61
2014,355,0.00,0.00,0.00,45.61,-8.49,-18.97,136.53
2014,356,0.00,0.00,0.00,45.61,-10.54,-17.05,160.70
2014,357,0.00,0.00,0.00,45.61,-14.53,-19.28,132.95
2014,358,0.00,0.00,0.00,45.61,-13.03,-18.77,138.79
2014,359,0.00,0.00,0.00,45.61,-11.70,-18.70,139.63
2014,360,0.00,0.00,0.00,45.61,-14.95,-29.19,54.44
2014,361,0.00,0.00,0.00,45.61,-15.74,-28.29,59.19
2014,362,0.00,2.50,0.00,48.11,-9.21,-20.04,124.48
2014,363,0.00,0.00,0.00,48.11,-4.05,-10.83,267.57
2014,364,0.00,0.00,0.00,48.11,-4.04,-10.35,278.07
2014,365,0.00,9.02,0.00,57.12,-4.91,-7.93,336.46
2015,1,0.00,0.00,0.00,84.02,-6.89,-15.00,190.70
2015,2,0.00,0.00,0.00,84.02,-10.59,-16.31,170.94
2015,3,0.00,0.00,0.00,84.02,-8.11,-15.29,186.15
2015,4,0.00,0.00,0.00,84.02,-9.59,-17.09,160.15
2015,5,0.00,0.00,0.00,84.02,-12.90,-19.79,127.22
2015,6,0.00,0.00,0.00,84.02,-13.16,-20.62,118.29
2015,7,0.00,0.00,0.00,84.02,-9.04,-20.44,120.19
2015,8,0.00,0.00,0.00,84.02,-5.28,-13.75,211.44
2015,9,0.00,0.00,0.00,84.02,-1.70,-9.01,309.12
2015,10,0.00,0.00,0.00,84.02,-5.94,-16.05,174.79
2015,11,0.00,0.00,0.00,84.02,-8.76,-16.59,167.02
2015,12,0.00,0.00,0.00,84.02,-9.53,-17.13,159.60
2015,13,3283.08,0.00,0.05,84.02,-13.42,-20.24,122.33
2015,14,4806.52,0.00,0.11,84.02,-10.45,-19.01,136.05
2015,15,5993.44,0.00,0.19,84.02,-7.47,-19.46,130.89
2015,16,7016.55,0.00,0.22,84.02,-8.16,-16.96,161.90
2015,17,7939.26,0.00,0.15,84.02,-7.19,-12.42,235.47
2015,18,8793.08,0.00,0.34,84.02,-8.07,-16.33,170.74
2015,19,9596.27,0.00,0.47,84.02,-11.33,-17.78,151.05
2015,20,10360.47,0.00,0.66,84.02,-8.15,-16.60,166.92
2015,21,11093.62,0.00,0.76,84.02,-14.74,-21.60,108.63
2015,22,11801.38,0.00,1.29,84.02,-20.28,-32.59,39.28
2015,23,12487.97,0.00,0.69,84.02,-29.13,-32.31,40.37
2015,24,13156.57,0.00,1.54,84.02,-27.67,-32.48,39.71
2015,25,13809.71,0.00,1.69,84.02,-29.93,-34.07,33.96
2015,26,14449.39,0.00,2.76,84.02,-26.85,-32.91,38.05
2015,27,15077.21,0.00,3.36,84.02,-24.80,-31.78,42.46
2015,28,15694.52,0.00,3.01,84.02,-22.61,-26.59,69.34
2015,29,16302.43,0.00,5.75,84.02,-19.57,-26.52,69.78
2015,30,16901.87,0.00,7.54,84.02,-13.54,-22.81,97.58
2015,31,17493.63,0.00,7.65,84.02,-11.74,-19.76,127.46
2015,32,18078.39,0.00,10.30,84.02,-8.45,-17.36,156.54
2015,33,18656.74,0.00,13.30,84.02,-6.17,-17.98,148.49
2015,34,19229.21,0.00,15.78,84.02,-13.59,-27.05,66.42
2015,35,19796.22,0.00,11.06,84.02,-22.73,-28.25,59.42
2015,36,20358.19,0.00,17.54,84.02,-18.95,-27.33,64.74
2015,37,20915.46,0.00,24.06,84.02,-20.86,-36.06,27.83
2015,38,21468.35,0.00,19.99,84.02,-28.04,-35.82,28.52
2015,39,22017.13,0.00,20.31,84.02,-22.69,-29.26,54.06
2015,40,22562.07,0.00,21.16,84.02,-20.93,-27.00,66.75
2015,41,23103.39,0.00,25.02,84.02,-19.22,-26.17,72.09
2015,42,23641.31,0.00,31.54,84.02,-17.50,-25.75,74.86
2015,43,24176.00,0.00,29.16,84.02,-17.56,-24.08,87.15
2015,44,24707.66,0.00,33.91,84.02,-13.99,-21.27,111.84
2015,45,25236.44,0.00,39.56,84.02,-13.67,-21.62,108.39
2015,46,25762.49,0.00,46.79,84.02,-11.11,-20.46,120.00
2015,47,26285.95,0.00,53.58,84.02,-3.32,-14.96,191.33
2015,48,26806.95,0.00,27.23,84.02,-5.45,-9.44,298.76
2015,49,27325.62,0.00,8.81,83.97,-5.11,-5.87,394.24
2015,50,27842.06,0.00,32.54,83.97,-6.65,-10.72,270.03
2015,51,28356.39,0.00,52.19,83.97,-4.94,-11.44,254.86
2015,52,28868.71,0.00,50.02,83.97,-3.63,-9.28,302.54
2015,53,29379.12,0.00,50.82,83.97,-2.26,-7.74,341.44
2015,54,29887.71,3.94,42.30,87.91,-1.19,-7.11,358.52
2015,55,30394.56,0.00,54.52,87.91,-5.60,-10.77,269.02
2015,56,30899.77,0.00,35.62,87.91,-12.17,-15.18,187.94
2015,57,31403.41,0.00,32.35,87.91,-11.37,-13.88,209.14
2015,58,31905.56,0.00,60.99,87.91,-7.36,-12.18,240.09
2015,59,32406.30,0.00,116.22,87.91,-7.25,-21.15,113.01
2015,60,32905.71,0.00,119.07,87.91,-13.02,-25.59,75.97
2015,61,33403.85,0.00,118.74,87.91,-5.91,-17.24,158.15
2015,62,33900.80,0.00,95.88,87.91,-5.82,-12.88,226.93
2015,63,34396.61,0.00,39.49,87.91,-11.58,-13.95,207.95
2015,64,34891.37,15.13,63.98,103.03,-8.88,-14.05,206.24
2015,65,35385.13,0.00,79.67,103.03,-11.88,-16.34,170.55
2015,66,35877.96,0.00,69.58,103.03,-10.04,-13.71,212.13
2015,67,36369.92,0.00,166.64,103.03,-11.13,-29.79,51.42
2015,68,36861.08,0.00,90.60,103.03,-24.22,-28.69,57.03
2015,69,37351.48,0.00,160.17,103.03,-18.61,-28.75,56.71
2015,70,37841.20,0.00,155.12,103.03,-20.06,-28.80,56.46
2015,71,38330.30,0.00,101.84,103.03,-27.15,-31.77,42.51
2015,72,38818.82,0.00,46.63,103.03,-33.00,-34.83,31.49
2015,73,39306.84,0.00,117.13,103.03,-28.82,-33.75,35.06
2015,74,39794.40,0.00,192.88,103.03,-18.46,-29.43,53.17
2015,75,40281.57,0.00,205.97,103.03,-12.04,-25.16,79.00
2015,76,40768.40,0.00,160.34,103.03,-8.69,-15.64,180.91
2015,77,41254.95,0.00,160.68,103.03,-5.31,-11.96,244.17
2015,78,41741.28,0.00,193.73,103.03,-5.14,-13.93,193.91
2015,79,42227.43,0.00,207.57,103.03,-2.64,-12.67,197.79
2015,80,42713.48,0.00,208.68,103.03,-2.51,-12.28,201.53
2015,81,43199.47,0.00,214.70,103.03,-6.63,-16.46,153.43
2015,82,43685.46,0.00,208.30,103.03,-8.42,-17.35,148.38
2015,83,44171.50,0.00,166.43,103.03,-10.76,-16.95,162.07
2015,84,44657.66,0.00,189.40,103.03,-7.64,-14.85,183.75
2015,85,45143.98,0.00,220.78,103.03,-4.53,-13.57,178.27
2015,86,45630.53,0.00,120.69,103.03,-6.90,-11.00,264.06
2015,87,46117.36,4.74,101.09,107.77,-8.90,-13.44,216.82
2015,88,46604.53,0.00,240.01,107.77,-4.06,-13.71,178.33
2015,89,47092.10,0.00,128.83,107.77,-6.62,-10.70,270.46
2015,90,47580.11,0.00,175.97,107.77,-5.50,-11.04,232.80
2015,91,48068.63,0.00,200.98,107.77,-4.57,-10.84,197.66
2015,92,48557.73,0.00,139.99,107.77,-8.57,-12.55,223.95
2015,93,49047.45,0.00,279.52,107.77,-4.47,-14.88,110.84
2015,94,49537.85,0.00,277.75,107.77,-5.88,-15.91,107.05
2015,95,50029.00,0.00,204.17,107.77,-11.31,-17.36,134.94
2015,96,50520.96,0.00,200.30,107.77,-11.50,-17.35,136.27
2015,97,51013.79,0.00,301.76,107.77,-3.88,-14.73,97.61
2015,98,51507.55,0.00,178.07,107.77,-4.31,-9.16,229.88
2015,99,52002.30,0.00,275.29,107.77,-1.60,-10.01,136.72
2015,100,52498.12,0.00,268.32,107.77,-9.46,-17.26,105.72
2015,101,52995.06,0.00,278.95,107.77,-4.99,-13.25,117.83
2015,102,53493.20,0.00,209.04,107.77,-7.17,-12.71,165.52
2015,103,53992.60,0.00,241.73,107.77,-6.54,-13.11,140.39
2015,104,54493.34,0.00,258.53,107.77,-7.18,-14.17,124.03
2015,105,54995.49,0.00,283.64,107.77,-5.11,-12.86,115.00
2015,106,55499.13,0.00,202.24,107.77,-5.09,-9.99,191.03
2015,107,56004.33,0.00,243.91,107.77,-2.99,-9.03,161.26
2015,108,56511.18,0.00,227.06,107.77,-2.75,-8.15,181.35
2015,109,57019.77,0.00,254.02,107.52,0.68,-5.39,171.03
2015,110,57530.17,0.00,154.69,106.32,0.22,-3.15,327.26
2015,111,58042.48,8.32,129.60,114.64,-4.38,-8.04,280.21
2015,112,58556.81,0.00,76.51,114.64,-7.84,-9.20,304.45
2015,113,59073.25,0.00,167.46,114.64,-4.71,-8.05,285.42
2015,114,59591.91,0.00,264.37,114.64,-4.42,-9.95,182.47
2015,115,60112.91,0.00,279.17,114.64,-0.95,-6.78,195.20
2015,116,60636.36,0.00,319.77,114.19,2.21,-4.93,169.09
2015,117,61162.41,0.00,296.65,113.76,1.35,-4.98,188.67
2015,118,61691.18,0.00,271.25,113.70,-0.38,-5.85,205.31
2015,119,62222.83,0.00,285.12,113.70,-3.39,-9.20,167.81
2015,120,62757.52,0.00,268.47,113.70,-5.08,-10.39,170.01
2015,121,63295.43,0.00,303.36,113.70,0.21,-6.02,170.40
2015,122,63836.74,0.00,172.92,112.85,-0.76,-3.96,334.52
2015,123,64381.67,0.00,176.60,111.26,0.98,-2.22,358.11
2015,124,64930.45,0.00,392.39,111.26,1.30,-8.30,109.13
2015,125,65483.33,0.00,348.75,111.26,-5.15,-12.46,107.96
2015,126,66040.59,0.00,316.08,110.77,1.40,-4.84,158.14
2015,127,66602.54,0.00,181.49,108.52,2.53,-0.64,369.17
2015,128,67169.55,0.00,101.19,106.29,0.96,-0.68,531.75
2015,129,67742.00,0.00,346.68,103.69,7.09,0.17,215.81
2015,130,68320.34,0.00,247.53,100.98,4.75,0.45,266.64
2015,131,68905.09,0.00,144.48,98.74,1.69,-0.66,431.17
2015,132,69496.83,0.00,375.60,96.49,7.22,-0.63,202.79
2015,133,70096.25,0.00,196.33,93.63,4.05,0.81,350.30
2015,134,70704.14,0.00,352.53,90.70,7.83,0.96,229.43
2015,135,71321.43,0.00,225.35,86.81,6.99,3.27,321.26
2015,136,71949.23,0.00,282.22,82.81,8.40,3.52,278.96
2015,137,72588.87,0.00,313.59,78.99,8.75,3.10,270.12
2015,138,73241.98,0.00,310.20,73.71,12.23,6.58,350.23
2015,139,73910.55,0.00,277.74,68.76,10.62,5.78,330.21
2015,140,74597.09,0.00,329.80,64.13,11.32,5.01,311.93
2015,141,75304.81,0.00,209.44,58.77,10.32,6.78,379.11
2015,142,76037.90,0.00,269.02,54.71,8.46,3.66,281.83
2015,143,76802.02,0.00,383.51,49.60,15.69,6.16,339.65
2015,144,77605.12,0.00,382.52,43.97,17.32,7.40,372.00
2015,145,78458.81,10.74,61.95,39.83,5.20,3.86,757.48
2015,146,79381.34,0.00,131.66,35.88,5.70,3.41,586.63
2015,147,80404.18,0.00,327.27,31.31,11.76,4.88,308.92
2015,148,81590.62,15.38,239.93,26.82,11.55,4.69,310.78
2015,149,83112.90,12.70,217.06,25.75,2.46,-3.47,334.44
2015,150,86400.00,0.00,287.79,24.98,1.99,-4.15,296.34
2015,151,86400.00,0.00,248.20,24.98,-3.75,-8.65,263.62
2015,152,86400.00,0.00,208.17,24.98,-5.15,-9.09,283.69
2015,153,86400.00,5.44,104.62,30.42,-5.54,-8.06,333.09
2015,154,86400.00,0.00,172.09,30.42,-6.35,-9.41,299.56
2015,155,86400.00,5.74,198.35,36.16,-2.03,-7.04,298.68
2015,156,86400.00,7.28,268.23,35.78,3.58,-5.09,270.85
2015,157,86400.00,0.00,139.73,32.32,4.71,2.24,682.31
2015,158,86400.00,0.00,162.11,28.82,5.24,2.34,642.91
2015,159,86400.00,4.14,75.12,25.89,2.63,0.96,654.49
2015,160,86400.00,5.78,60.76,23.11,1.89,0.63,639.02
2015,161,86400.00,10.53,234.36,21.98,3.10,-3.30,396.74
2015,162,86400.00,7.15,156.95,21.80,-1.92,-5.57,403.51
2015,163,86400.00,0.00,297.76,20.82,2.12,-3.67,383.33
2015,164,86400.00,0.00,251.92,17.42,6.73,2.09,590.13
2015,165,86400.00,0.00,346.64,12.97,12.62,4.60,524.26
2015,166,86400.00,0.00,386.83,9.12,15.93,3.17,409.85
2015,167,86400.00,0.00,375.68,6.21,11.52,0.91,387.99
2015,168,86400.00,0.00,229.64,0.23,12.79,8.24,880.64
2015,169,86400.00,0.00,53.90,0.00,9.10,8.22,1088.57
2015,170,86400.00,0.00,211.55,0.00,11.92,7.35,872.64
2015,171,86400.00,0.00,184.56,0.00,14.23,10.25,1105.37
2015,172,86400.00,0.00,175.34,0.00,15.84,12.05,1256.22
2015,173,86400.00,0.00,193.84,0.00,15.35,11.22,1141.36
2015,174,86400.00,0.00,299.44,0.00,15.51,7.97,709.49
2015,175,86400.00,0.00,155.62,0.00,15.46,12.19,1333.07
2015,176,86400.00,0.00,221.50,0.00,14.47,9.62,968.66
2015,177,86400.00,0.00,276.09,0.00,11.90,5.42,660.94
2015,178,86400.00,0.00,153.77,0.00,6.97,3.91,803.05
2015,179,86400.00,0.00,207.50,0.00,8.38,4.11,715.13
2015,180,86400.00,0.00,168.44,0.00,9.46,6.08,883.98
2015,181,86400.00,0.00,144.45,0.00,11.23,8.35,1073.50
2015,182,86400.00,0.00,179.21,0.00,10.46,6.84,900.22
2015,183,86400.00,0.00,254.94,0.00,12.13,6.42,718.28
2015,184,86400.00,0.00,243.15,0.00,10.25,4.90,681.36
2015,185,86400.00,0.00,246.05,0.00,11.98,6.45,737.03
2015,186,86400.00,0.00,306.81,0.00,17.33,8.77,690.03
2015,187,86400.00,0.00,244.07,0.00,18.49,12.66,1041.92
2015,188,86400.00,19.26,230.41,0.00,17.08,7.60,787.97
2015,189,86400.00,0.00,215.88,0.00,8.42,3.49,730.81
2015,190,86400.00,0.00,190.26,0.00,8.12,3.82,785.20
2015,191,86400.00,0.00,153.31,0.00,7.34,4.00,812.78
2015,192,86400.00,0.00,222.87,0.00,8.47,3.21,707.51
2015,193,86400.00,0.00,159.91,0.00,8.71,5.14,880.79
2015,194,86400.00,0.00,175.91,0.00,11.11,7.07,984.30
2015,195,84214.35,0.00,195.41,0.00,12.29,7.86,1000.39
2015,196,82294.92,4.59,190.33,0.00,13.47,7.37,979.31
2015,197,80975.77,0.00,223.45,0.00,13.00,8.14,992.26
2015,198,79881.86,12.76,130.40,0.00,9.29,5.78,920.34
2015,199,78913.97,0.00,186.32,0.00,7.74,3.97,811.36
2015,200,78028.43,6.68,74.06,0.00,5.80,3.96,810.77
2015,201,77201.59,0.00,43.78,0.00,3.22,2.74,743.63
2015,202,76418.99,0.00,298.88,0.00,10.59,3.36,690.04
2015,203,75671.07,0.00,278.53,0.00,12.29,5.82,833.08
2015,204,74951.16,0.00,249.40,0.00,11.22,5.83,881.31
2015,205,74254.40,0.00,267.69,0.00,8.90,2.97,721.02
2015,206,73577.12,0.00,279.44,0.00,9.11,2.71,698.40
2015,207,72916.49,0.00,267.41,0.00,7.82,1.91,680.50
2015,208,72270.27,6.31,171.72,0.00,5.63,0.85,649.46
2015,209,71636.68,0.00,206.45,0.00,5.08,0.91,652.22
2015,210,71014.24,0.00,172.67,0.00,3.34,-0.05,608.61
2015,211,70401.74,0.00,275.51,0.00,7.94,1.57,676.86
2015,212,69798.16,0.00,177.72,0.00,9.27,5.60,909.30
2015,213,69202.63,2.46,120.03,0.00,6.24,3.03,759.41
2015,214,68614.44,0.00,109.52,0.00,7.16,5.05,874.75
2015,215,68032.93,0.00,183.15,0.00,11.32,7.54,1039.08
2015,216,67457.57,0.00,305.55,0.00,12.00,3.97,763.85
2015,217,66887.87,0.00,314.22,0.00,7.05,-1.32,544.62
2015,218,66323.42,0.00,340.11,0.00,8.15,-3.55,448.82
2015,219,65763.83,0.00,237.37,0.00,7.74,2.49,730.43
2015,220,65208.78,0.00,145.39,0.00,6.84,3.89,806.46
2015,221,64657.96,13.18,105.58,0.00,6.55,3.68,794.85
2015,222,64111.12,16.51,238.25,0.00,5.45,-4.06,452.11
2015,223,63568.01,7.18,61.57,0.00,-2.76,-4.30,444.10
2015,224,63028.41,0.00,299.37,0.00,5.08,-3.08,486.59
2015,225,62492.12,0.00,147.23,0.00,5.18,2.07,709.08
2015,226,61958.96,3.57,72.12,0.00,5.28,3.33,775.51
2015,227,61428.76,0.00,109.70,0.00,5.79,3.54,786.89
